Min Mag,Mean,Standard Deviation,COV
6.0,0.99965566,0.79032856,0.7906008
6.5,0.99966997,0.608188,0.6083888
7.0,0.9994566,0.50503254,0.5053071
7.5,0.9987351,0.48884282,0.48946196
