Min Mag,Mean,Standard Deviation,COV
6.0,0.9998122,0.41567022,0.4157483
6.5,0.99985003,0.35440242,0.3544556
7.0,0.9996397,0.33661336,0.33673468
7.5,0.9984333,0.48299447,0.4837524
