Min Mag,Mean,Standard Deviation,COV
6.0,0.99984,0.34317806,0.343233
6.5,0.9997983,0.32083553,0.32090023
7.0,0.999588,0.32322034,0.32335356
7.5,0.99812776,0.4955477,0.49647725
