Magnitude,Mean,Standard Deviation
10.0,2.6553323,1.4269736
30.0,2.5745203,1.0017399
50.0,3.0975935,1.0913484
70.0,3.5103068,1.159936
90.0,3.74564,1.1628003
110.0,3.738967,1.0816916
130.0,3.7960234,1.0494984
150.0,3.787331,1.0008687
170.0,3.7457736,0.9346673
190.0,3.6994405,0.86327946
210.0,3.658619,0.7622105
