Min Mag,Mean,Standard Deviation,COV
6.0,0.99937487,0.98346937,0.9840846
6.5,0.9980009,0.800368,0.8019712
7.0,0.9946398,0.70870364,0.7125229
7.5,0.9950665,0.6138404,0.6168838
