Min Mag,Mean,Standard Deviation,COV
6.0,0.97459495,0.75791883,0.77767575
6.5,0.79247403,0.30312097,0.38249958
7.0,0.7196832,0.24119742,0.3351439
7.5,0.6679536,0.24091004,0.36066884
