Min Mag,Mean,Standard Deviation,COV
6.0,0.9850107,0.49588394,0.50343
6.5,0.9852824,0.57755977,0.586187
7.0,0.9857724,0.52420855,0.53177446
7.5,0.9896512,0.565084,0.57099307
