Min Mag,Mean,Standard Deviation,COV
6.0,0.99964315,0.31536916,0.31548175
6.5,0.9996009,0.30421057,0.30433205
7.0,0.99921596,0.31891876,0.319169
7.5,0.99759513,0.48050055,0.48165888
