Min Mag,Mean,Standard Deviation,COV
6.0,0.9997675,0.4136434,0.4137396
6.5,0.9997828,0.35667863,0.35675612
7.0,0.9995444,0.3411216,0.34127712
7.5,0.9978912,0.49497217,0.49601817
