Min Mag,Mean,Standard Deviation,COV
6.0,0.9998405,0.32030034,0.32035145
6.5,0.9998213,0.30729803,0.30735296
7.0,0.9995069,0.32021698,0.32037497
7.5,0.99774367,0.4829701,0.4840623
