Min Mag,Mean,Standard Deviation,COV
6.0,0.9996925,0.7785088,0.7787482
6.5,0.99962795,0.6086023,0.60882884
7.0,0.9992927,0.5093012,0.50966173
7.5,0.9981539,0.49967128,0.50059545
