Min Mag,Mean,Standard Deviation,COV
6.0,0.99979186,0.33782074,0.33789107
6.5,0.99976164,0.31705737,0.31713295
7.0,0.9995854,0.32033902,0.32047188
7.5,0.9985281,0.48766467,0.4883835
