
X-Axis: Magnitude
Y-Axis: Annual Rate
Number of Data Sets: 3


DATASET #1

     Name: overS0_25 Incremental
   Points: 30
     Info: null

Data[x,y]:
6.05	  0.12731451
6.15	  0.095831014
6.25	  0.07313031
6.35	  0.059500158
6.45	  0.049803507
6.55	  0.042018183
6.65	  0.039231878
6.75	  0.03618308
6.85	  0.035671707
6.95	  0.03197932
7.05	  0.02780861
7.15	  0.031123789
7.25	  0.028901355
7.35	  0.024543986
7.45	  0.01404819
7.55	  0.009920258
7.65	  0.008625297
7.75	  0.0057981596
7.85	  0.0044293115
7.95	  3.8887723E-4
8.05	  0.0
8.15	  0.0
8.25	  0.0
8.35	  0.0
8.45	  0.0
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0



DATASET #2

     Name: Cumulative
   Points: 30
     Info: null

Data[x,y]:
6.0	  0.7462515
6.1	  0.618937
6.2	  0.523106
6.3	  0.44997567
6.4	  0.3904755
6.5	  0.34067202
6.6	  0.2986538
6.7	  0.25942194
6.8	  0.22323886
6.9	  0.18756714
7.0	  0.15558784
7.1	  0.12777922
7.2	  0.096655436
7.3	  0.067754075
7.4	  0.043210093
7.5	  0.029161902
7.6	  0.019241646
7.7	  0.010616348
7.8	  0.004818189
7.9	  3.8887723E-4
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0



DATASET #3

     Name: G-R B=1
   Points: 100
     Info: minMag=6.0; maxMag=9.0; numMag=100; bValue=1.0; magLower=6.0; magUpper=9.0; totMoRate=7.486826E20; totCumRate=11.062204

Data[x,y]:
6.0	  0.7462515
6.030303	  0.69595665
6.060606	  0.6490515
6.090909	  0.6053076
6.121212	  0.5645119
6.151515	  0.52646565
6.181818	  0.49098366
6.212121	  0.457893
6.242424	  0.42703256
6.2727275	  0.39825198
6.3030305	  0.37141114
6.3333335	  0.34637925
6.3636365	  0.32303447
6.3939395	  0.30126303
6.4242425	  0.2809589
6.4545455	  0.2620232
6.4848485	  0.24436373
6.5151515	  0.22789443
6.5454545	  0.2125351
6.5757575	  0.19821095
6.6060605	  0.1848522
6.6363635	  0.17239377
6.6666665	  0.160775
6.6969695	  0.14993931
6.7272725	  0.13983391
6.757576	  0.13040957
6.787879	  0.1216204
6.818182	  0.11342359
6.848485	  0.10577922
6.878788	  0.09865006
6.909091	  0.09200137
6.939394	  0.08580079
6.969697	  0.0800181
7.0	  0.07462515
7.030303	  0.069595665
7.060606	  0.06490515
7.090909	  0.06053076
7.121212	  0.05645119
7.151515	  0.05264657
7.181818	  0.049098365
7.212121	  0.0457893
7.242424	  0.042703256
7.2727275	  0.039825197
7.3030305	  0.037141114
7.3333335	  0.034637928
7.3636365	  0.032303445
7.3939395	  0.030126302
7.4242425	  0.02809589
7.4545455	  0.026202321
7.4848485	  0.024436373
7.5151515	  0.022789443
7.5454545	  0.021253511
7.5757575	  0.019821094
7.6060605	  0.01848522
7.6363635	  0.017239377
7.6666665	  0.016077502
7.6969695	  0.014993931
7.7272725	  0.01398339
7.757576	  0.013040957
7.787879	  0.01216204
7.818182	  0.01134236
7.848485	  0.010577923
7.878788	  0.0098650055
7.909091	  0.009200137
7.939394	  0.008580079
7.969697	  0.00800181
8.0	  0.007462515
8.030303	  0.0069595664
8.060606	  0.006490515
8.090909	  0.006053076
8.121212	  0.005645119
8.151515	  0.0052646566
8.181818	  0.0049098367
8.212121	  0.00457893
8.242424	  0.0042703254
8.272727	  0.0039825197
8.30303	  0.0037141114
8.333333	  0.0034637926
8.363636	  0.0032303445
8.393939	  0.0030126302
8.424242	  0.002809589
8.454545	  0.002620232
8.484848	  0.0024436372
8.515152	  0.0022789442
8.545455	  0.002125351
8.575758	  0.0019821094
8.606061	  0.001848522
8.636364	  0.0017239378
8.666667	  0.0016077501
8.69697	  0.0014993931
8.727273	  0.001398339
8.757576	  0.0013040957
8.787879	  0.001216204
8.818182	  0.0011342359
8.848485	  0.0010577922
8.878788	  9.865005E-4
8.909091	  9.2001376E-4
8.939394	  8.580079E-4
8.969697	  8.00181E-4
9.0	  7.462515E-4


