Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.8468361,0.48828968,0.8706179,0.52434146,0.33238843
20.00,0.5857266,0.2384268,0.63584286,0.27493396,0.110482074
30.00,0.35205346,0.11642134,0.4095532,0.14415927,0.036722966
40.00,0.1896028,0.05684734,0.24118327,0.07558868,0.012206289
50.00,0.090064175,0.027757969,0.12770462,0.03963428,0.004057229
60.00,0.04253787,0.0135539295,0.06505602,0.020781895,0.001348576
70.00,0.018866535,0.0066182436,0.031479053,0.0108968085,4.4825108E-4
80.00,0.0073487298,0.00323162,0.014053561,0.0057136486,1.4899348E-4
90.00,0.0022098613,0.0015779667,0.005340594,0.0029959027,4.952371E-5
100.00,6.918626E-4,7.705048E-4,0.0018900746,0.001570876,1.6461108E-5
110.00,0.0,3.7622955E-4,6.775413E-4,8.236754E-4,5.4714824E-6
120.00,0.0,1.8370901E-4,2.26123E-4,4.3188717E-4,1.8186574E-6
130.00,0.0,8.970321E-5,0.0,2.2645634E-4,6.045007E-7
