Min Mag,Mean,Standard Deviation,COV
6.0,0.99965006,0.82874787,0.829038
6.5,0.9995855,0.6164037,0.6166593
7.0,0.999429,0.5055843,0.50587314
7.5,0.99857163,0.4996663,0.50038105
