Magnitude,Mean,Standard Deviation,0.0 fractile,0.025 fractile,0.16 fractile,0.5 fractile,0.84 fractile,0.975 fractile,1.0 fractile
5.0000005,3.3911828028963633,7.260899917310783,0.0,0.0,0.0,2.2646052566521493,5.401216274935876,12.801455281353864,1064.4496486544588
5.1575947,6.035290564107334,11.124341978487598,0.0,1.6049082816542373,2.10628452277832,3.468443465193771,7.810532738993912,33.231874769959525,6360.836548543731
5.3151894,5.704664126894944,6.59448182110956,0.6586487849355555,1.8516649841860053,2.4223203378821463,3.7752978612779833,7.893109632219985,24.146454296759707,2014.6642655020758
5.4727836,4.649987629613196,10.365357478494278,0.7489116224784453,1.757890468605329,2.3261352995852094,3.457366821152093,6.400415466292327,15.34042284301984,7540.653329581683
5.630378,3.7713057789646944,2.470610739469252,0.9071523394395556,1.6259690569020426,2.1557178173938456,3.07810269561947,5.136472408776668,10.375396348290682,228.31634841519568
5.787972,3.1250417911031567,1.7058738997577416,0.7830344102931122,1.4878982722390177,1.9610804243390185,2.699606971620953,4.162938098092474,7.352966355593423,206.40092772814344
5.945566,2.637675543815044,1.4247976217544467,0.7862123845468358,1.3551516082443695,1.77302661494573,2.3832311842603686,3.4356311944878386,5.434110331657545,326.7716984356894
6.1031604,2.257617078255666,0.812618602435067,0.7404651356442563,1.2363251622748486,1.5989475597661689,2.1029175696223796,2.8797785528237267,4.197739099188865,56.8876198301135
6.260755,1.9696668298402824,0.5921263535346095,0.739729606008399,1.1287567512449783,1.4431531590412616,1.8752108277788655,2.4777345878837287,3.3811265381435613,26.341085782564914
6.4183493,1.7611351672342481,0.5043000412742142,0.638677315436586,1.0361410737144907,1.3227478880268475,1.7013239160913292,2.1786099082077883,2.866003635693256,30.34460640459799
6.5759435,1.617140423252592,0.3948060390952521,0.6003713304564509,0.9705053202372345,1.2366410807709503,1.5785307697601603,1.9903923124976428,2.4920765895296775,6.991984620864747
6.7335377,1.5325876556253581,0.37884294965160864,0.621107151151511,0.9297197210428045,1.1761840610559204,1.501893911513298,1.8813290914207739,2.3141558978382433,16.030241938148492
6.891132,1.4744515411996288,0.34276407223417366,0.5869070746778497,0.9015331782385818,1.1471750697032308,1.4509366402909583,1.8003562236083732,2.1765865801693423,17.390375755584447
7.048726,1.4613225419640055,0.31164683135074467,0.5939883295895484,0.894649185414642,1.1444334996031458,1.4521527322062535,1.7710481000063636,2.0925039313739324,5.6085522545802196
7.206321,1.4828947923751434,0.3117802207895289,0.4914074032168552,0.9183633621349959,1.1724344296112805,1.470195196306207,1.791821900251819,2.11093143573649,9.090414725277952
7.363915,1.5373478024667482,0.29673795504186506,0.5549394024853572,0.9796362494559875,1.2475686183492896,1.5287400952378938,1.8277697264296435,2.1499895008466887,2.8630692756506195
7.521509,1.6216082002837897,0.29291140863910103,0.5619136270082661,1.0292955273654818,1.3405826246526376,1.6224271348525319,1.9112994355156891,2.2018640749864558,2.767171044638482
7.6791034,1.8306111402297867,0.3495591890420968,0.5283268618469523,1.126114263587756,1.4891427133689974,1.8259374553385985,2.1874847028552122,2.4992360207779223,4.185690767601836
7.8366976,1.874550781743958,0.2932392093273044,0.5402411716751951,1.235962376922576,1.61413122124196,1.8730452344007076,2.132659809910989,2.4801122361161174,2.952841424232329
7.994292,1.9728732145049184,0.43035717058535106,0.9540105363973072,1.0179858991788358,1.4533235185730955,1.9554580477702195,2.3936653545637023,2.752535505924538,2.7678971953379805
