Min Mag,Mean,Standard Deviation,COV
6.0,0.99950856,0.7671233,0.76750046
6.5,0.99943185,0.6072551,0.60760033
7.0,0.99911344,0.5084361,0.5088873
7.5,0.9975414,0.4990432,0.50027317
