Magnitude,Mean,Standard Deviation,0.0 fractile,0.025 fractile,0.16 fractile,0.5 fractile,0.84 fractile,0.975 fractile,1.0 fractile
5.05,2.80264817613062,0.16189280541969392,1.7131797673307017,2.1704054951345326,2.80308749882607,2.820081504193508,2.881049984525149,2.8930032095061606,8.408562423763074
5.15,3.715421619861758,0.6753616642235833,1.8725041544652146,2.749740831352448,2.819894071623224,4.205241521100991,4.292980949572632,4.3305509347017725,10.005133146862764
5.25,4.785916426692321,0.7146733484634887,2.077142724829314,4.011852398725212,4.210179078718432,4.3218285880160074,5.670829409496634,5.764185099187969,15.103712421286492
5.35,6.516400831436053,0.9235593788133396,3.222217660361917,5.145518963544534,5.616097806423413,6.778699012995771,7.20171913942958,8.55606383080411,18.560060387393836
5.45,8.894829014553007,1.2238677287464947,4.222460306055458,6.882513746322248,7.8204886426970885,8.63887516657745,10.005277078461033,11.433956632726584,23.987944366607895
5.55,11.97423182035692,1.647732061921534,5.254179063417005,9.223399349059001,10.10596923257182,11.528095778520356,13.587266389354177,15.450834458964527,36.665050893371905
5.65,16.044173536950062,2.2376957764035423,7.710368162857897,12.255387954603789,14.033924545803087,15.826287697288736,18.249014037810788,20.674901241888882,47.01029274878813
5.75,21.40479103930084,3.0093069824286127,10.031926235750978,16.15951961907929,18.558125645683333,21.19366962409569,24.29380276967956,27.439305300810933,53.58692655404513
5.85,28.450315911844502,3.9300984761848516,14.492116404689172,21.605259998299857,24.57120799279669,28.096966395825767,32.265723957143216,36.50340168756901,61.49823598984142
5.95,37.6755328360619,5.142259171302784,18.61051964966441,28.668428742367112,32.84911140852391,37.43546470154202,42.53838695026145,48.25822788576485,96.80837273885945
6.05,49.8093015168917,6.736917117478462,24.161370673737864,37.89146295658771,43.377854218199836,49.189837921781155,56.17148952175801,63.45241451152022,131.59399754397563
6.15,65.83632856088498,8.762636020077103,32.44275666085338,50.49271223357433,57.554533262876014,65.21349326668043,74.3072072351502,84.29152996910877,144.42815263372606
6.25,86.73618385623615,11.740306019211214,44.71215930008452,66.31123417969211,75.58607385946038,85.77008293978486,98.16519936814856,111.29124762744607,212.5675187137675
6.35,113.15426498043723,15.053209171939494,57.37143596917075,87.08856856073041,98.49604917919949,112.20773170025458,127.72577613709637,145.33579556349684,227.9886591146589
6.45,146.3142195158325,19.949916764439227,76.06443615861586,112.30870999589011,127.13912132609465,144.6237758223395,165.662008877951,189.55984439982547,270.7758266288256
6.55,188.3231089089996,27.268158510916866,85.15709906305379,143.27604133285058,161.65780404027703,185.64636671244645,215.392585156669,246.58364476926786,382.5839397919221
6.65,243.98736104061527,36.44475613626311,133.07011740791359,183.0881925670992,208.0907892709025,240.24242830244947,281.409986270183,321.89912707009927,428.6325866010709
6.75,316.9526150949593,47.077998223325544,173.4111997936264,231.58136408905247,270.1132925813991,314.4447571829411,363.7217316970452,414.64695142704295,525.5856863470295
6.85,401.46510679823365,57.995488895082474,212.94774605986288,307.04580495271597,342.97032874905995,396.4193106267643,459.43904792314504,528.2844417997976,652.8229150509519
6.95,501.997180440824,78.81232696646366,267.0428841480709,376.53455300031214,425.35513037769056,492.05691364328527,579.2401932659159,684.5086787935024,889.2680274993241
7.05,634.5576736011523,95.33526290440653,362.05424037815453,461.9122343362765,543.4545325478292,629.4729055914822,723.450375671869,850.6581378528988,1146.1395390825598
7.15,791.7862218355007,127.26327706242269,418.81426583035636,601.2202321556368,671.3582080826372,768.7118311049298,921.4241790556002,1085.1283162831037,1586.099873619522
7.25,1026.8002332690776,146.46972072454327,448.484028816692,764.0471998411024,890.617558217926,1006.7554408199859,1164.7272298031596,1357.898611774392,1862.3910903856058
7.35,1296.7897215091134,198.13641164707417,766.9743100049468,980.8527923885879,1111.223932066346,1255.2583611179875,1494.294785677853,1738.6910006636283,2577.0098548283095
7.45,1709.1488315575878,282.7648971876746,1093.6417092306526,1206.6990848017424,1430.3789279476323,1678.9648414479234,1996.4644169074659,2308.0016696986936,3349.1896737260095
7.55,2305.593593106617,338.3984100048671,1390.4551664672022,1739.5722256266474,1981.6247117383014,2255.940423182427,2642.9049099531044,3025.180482419512,4131.485497931346
7.65,3034.7264680736903,492.50020951474767,1745.6278995148502,2257.993296631395,2512.4248486273273,2990.5761315764953,3552.47162900496,4050.6430605899436,5127.9127469698815
7.75,4221.259873372197,643.6379017599124,2601.733951410767,3107.409479949938,3544.194278582101,4169.942496629583,4870.819805341183,5572.121826314946,6261.1365004267855
7.85,6026.3653247694665,753.8103389495895,3340.793786825841,4567.580989541934,5176.776032546295,6077.516242446278,6768.454682959068,7297.759412681008,8528.926964866196
7.95,7212.7932848773,710.8212483925665,5162.117236030033,5456.383502054004,6692.347303961074,7262.260020949838,7819.492618849012,8682.149461793742,9743.5371250579
8.05,9670.106522698985,0.0,9670.106522698985,9670.106522698985,9670.106522698985,9670.106522698985,9670.106522698985,9670.106522698985,9670.106522698985
8.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
