Min Mag,Mean,Standard Deviation,COV
6.0,0.9996436,0.40462878,0.40477303
6.5,0.9996494,0.3531187,0.35324252
7.0,0.99935436,0.33751258,0.33773065
7.5,0.99710363,0.48525193,0.4866615
