Min Mag,Mean,Standard Deviation,COV
6.0,0.9997221,0.3231721,0.32326192
6.5,0.9996951,0.3083279,0.30842194
7.0,0.99939317,0.31628323,0.31647527
7.5,0.99834204,0.45554864,0.45630518
