Min Mag,Mean,Standard Deviation,COV
6.0,0.9594545,0.49643582,0.5174147
6.5,0.9525334,0.49153563,0.51602983
7.0,0.938059,0.49425814,0.5268945
7.5,0.9337776,0.49674535,0.53197396
