Magnitude,Mean,Standard Deviation
10.0,1.8200195,0.85577166
30.0,1.7104965,0.38667643
50.0,1.8194367,0.31662795
70.0,1.8808475,0.2950376
90.0,1.9279978,0.28398582
110.0,1.9743216,0.2847253
130.0,2.0109499,0.2982958
150.0,2.0262394,0.31010553
170.0,2.055478,0.3159048
190.0,2.0912168,0.31437936
210.0,2.1477184,0.30447558
