Min Mag,Mean,Standard Deviation,COV
6.0,0.99322444,0.96931225,0.9759247
6.5,0.9861198,0.72667205,0.7369003
7.0,0.9662804,0.6930709,0.7172565
7.5,0.95640534,0.5345401,0.5589054
