Scenario,Distance (km),Overall Result,Plot File Name,1s Min Criterion,1s Max Criterion,1s GMPE Median,1s Sim Median,1s Sim Std Dev,1s Result,1.1s Min Criterion,1.1s Max Criterion,1.1s GMPE Median,1.1s Sim Median,1.1s Sim Std Dev,1.1s Result,1.2s Min Criterion,1.2s Max Criterion,1.2s GMPE Median,1.2s Sim Median,1.2s Sim Std Dev,1.2s Result,1.3s Min Criterion,1.3s Max Criterion,1.3s GMPE Median,1.3s Sim Median,1.3s Sim Std Dev,1.3s Result,1.5s Min Criterion,1.5s Max Criterion,1.5s GMPE Median,1.5s Sim Median,1.5s Sim Std Dev,1.5s Result,1.7s Min Criterion,1.7s Max Criterion,1.7s GMPE Median,1.7s Sim Median,1.7s Sim Std Dev,1.7s Result,2s Min Criterion,2s Max Criterion,2s GMPE Median,2s Sim Median,2s Sim Std Dev,2s Result,2.2s Min Criterion,2.2s Max Criterion,2.2s GMPE Median,2.2s Sim Median,2.2s Sim Std Dev,2.2s Result,2.4s Min Criterion,2.4s Max Criterion,2.4s GMPE Median,2.4s Sim Median,2.4s Sim Std Dev,2.4s Result,2.6s Min Criterion,2.6s Max Criterion,2.6s GMPE Median,2.6s Sim Median,2.6s Sim Std Dev,2.6s Result,2.8s Min Criterion,2.8s Max Criterion,2.8s GMPE Median,2.8s Sim Median,2.8s Sim Std Dev,2.8s Result,3s Min Criterion,3s Max Criterion,3s GMPE Median,3s Sim Median,3s Sim Std Dev,3s Result
"M7.2, Vertical Strike-Slip with Surface Rupture",20.0,FAIL,bbp_partB_m7p2_vert_ss_surface_20km.png,0.06615689,0.13769689,0.09544422,0.207695,0.32475522,FAIL,0.05959498,0.12403914,0.08597738,0.19334,0.33281687,FAIL,0.054174427,0.11275697,0.07815717,0.1796,0.3502415,FAIL,0.04962447,0.10328683,0.07159298,0.16526,0.368365,FAIL,0.04242123,0.08829423,0.0612009,0.143575,0.39451438,FAIL,0.03695287,0.07691257,0.053311728,0.12215,0.4210769,FAIL,0.030890517,0.06429456,0.044565596,0.095575,0.44323245,FAIL,0.028225677,0.058748048,0.040721044,0.0839625,0.45888528,FAIL,0.025994118,0.054103352,0.037501585,0.0744645,0.46320793,FAIL,0.02409742,0.050155625,0.03476523,0.0651855,0.4633979,FAIL,0.022464963,0.046757877,0.032410093,0.057706,0.4596817,FAIL,0.021044742,0.043801874,0.030361146,0.0507605,0.4498418,FAIL
"M7.2, Vertical Strike-Slip with Surface Rupture",50.0,FAIL,bbp_partB_m7p2_vert_ss_surface_50km.png,0.029384486,0.06115996,0.042392854,0.08271,0.3697088,FAIL,0.026596546,0.05535723,0.038370706,0.0782605,0.37728545,FAIL,0.024282979,0.05054184,0.03503293,0.072381,0.38939303,FAIL,0.022332845,0.04648289,0.032219484,0.067468,0.40656883,FAIL,0.019228403,0.0400214,0.02774072,0.0597085,0.43942595,FAIL,0.01678498,0.03493574,0.024215609,0.0507685,0.44966358,FAIL,0.014069637,0.029284107,0.020298196,0.040958498,0.49796,FAIL,0.012746755,0.026731148,0.01852862,0.0370865,0.5118446,FAIL,0.01164797,0.024595324,0.01704818,0.03321,0.5280379,FAIL,0.010721025,0.022781583,0.01579099,0.0299375,0.5333148,FAIL,0.009928705,0.021221787,0.014709822,0.0267615,0.53159636,FAIL,0.009243797,0.019865798,0.013769922,0.023813,0.53587496,FAIL
"M7.2, Vertical Strike-Slip with Surface Rupture",100.0,FAIL,bbp_partB_m7p2_vert_ss_surface_100km.png,0.014329084,0.032720204,0.021792058,0.0366175,0.32752997,FAIL,0.013218412,0.029646093,0.01985523,0.0357265,0.3301642,FAIL,0.012279793,0.027092544,0.01823775,0.033889,0.3167338,FAIL,0.011475317,0.024938196,0.01686643,0.031685,0.32609773,FAIL,0.010166141,0.021504596,0.014666641,0.028216999,0.37537342,FAIL,0.008908076,0.01902497,0.012851637,0.024386,0.38683653,FAIL,0.0075039263,0.016226938,0.010825877,0.019493,0.40791717,FAIL,0.006844892,0.014790126,0.009875092,0.0176475,0.45191133,FAIL,0.006293913,0.013589799,0.009080197,0.016224,0.47937262,FAIL,0.005826312,0.012571822,0.008405592,0.0150765,0.4940344,FAIL,0.0054244115,0.011697433,0.007825772,0.014035,0.5011561,FAIL,0.0050752102,0.010938149,0.007321981,0.0126025,0.5151432,FAIL
