Min Mag,Mean,Standard Deviation,COV
6.0,0.99926597,0.5353227,0.53571594
6.5,0.9989649,0.47830886,0.47880447
7.0,0.9982055,0.4489984,0.4498056
7.5,0.99314857,0.64160514,0.6460314
