Magnitude,Mean,Standard Deviation
10.0,2.5989192,1.155096
30.0,2.370711,0.53888726
50.0,2.5144114,0.43559116
70.0,2.5685582,0.37793642
90.0,2.6048088,0.35713908
110.0,2.6274495,0.32904774
130.0,2.673481,0.3140765
150.0,2.691684,0.30435872
170.0,2.732179,0.30987602
190.0,2.7410696,0.306484
210.0,2.769446,0.23857488
