Min Mag,Mean,Standard Deviation,COV
6.0,0.9996441,0.345902,0.34602514
6.5,0.999649,0.30988893,0.3099977
7.0,0.9992016,0.3147034,0.31495485
7.5,0.99526113,0.5434619,0.54604954
