Min Mag,Mean,Standard Deviation,COV
6.0,0.99569976,0.7824033,0.7857823
6.5,0.99557906,0.6205454,0.62330097
7.0,0.99355984,0.53215826,0.53560764
7.5,0.9903549,0.47899467,0.48365963
