
X-Axis: Log10 Interevent Time (years)
Y-Axis: Probability Density (1/yr)
Number of Data Sets: 5


DATASET #1

     Name: Simulated
   Points: 58
     Info: 

Data[x,y]:
-3.95	  0.0
-3.85	  5.4364486
-3.75	  4.3183246
-3.65	  6.860334
-3.55	  2.7246785
-3.45	  2.164289
-3.35	  1.7191559
-3.25	  1.3655741
-3.15	  0.0
-3.05	  4.308095
-2.95	  1.3688166
-2.85	  0.54364485
-2.75	  0.0
-2.65	  1.7150835
-2.55	  0.5449357
-2.45	  0.64928675
-2.35	  0.34383118
-2.25	  0.68278706
-2.15	  0.3254142
-2.05	  0.4308095
-1.95	  0.41064498
-1.85	  0.21745794
-1.75	  0.21591623
-1.65	  0.10290501
-1.55	  0.24522106
-1.45	  0.36792916
-1.35	  0.22349027
-1.25	  0.24580334
-1.15	  0.19524853
-1.05	  0.14647523
-0.95	  0.14372574
-0.85	  0.14678411
-0.75	  0.1425047
-0.65	  0.15092735
-0.55	  0.12533522
-0.45	  0.13202164
-0.35	  0.13409416
-0.25	  0.1269984
-0.15	  0.14209755
-0.05	  0.126658
0.05	  0.12114027
0.15	  0.11797093
0.25	  0.10623078
0.35	  0.099817865
0.45	  0.09672609
0.55	  0.07726512
0.65	  0.069110066
0.75	  0.05953903
0.85	  0.05011379
0.95	  0.038772855
1.05	  0.029429557
1.15	  0.020495411
1.25	  0.011529926
1.35	  0.005728379
1.45	  0.0024522108
1.55	  0.0012769306
1.65	  3.7821432E-4
1.75	  8.193445E-5



DATASET #2

Name: Mean=7.12
Num Points: 2
Info: 

X, Y Data:
0.85268307	  6.309574E-5
0.85268307	  10.0



DATASET #3

     Name: Poisson
   Points: 58
     Info: 

Data[x,y]:
-3.95	  0.14040415
-3.85	  0.14040357
-3.75	  0.14040282
-3.65	  0.1404019
-3.55	  0.14040072
-3.45	  0.14039925
-3.35	  0.14039738
-3.25	  0.14039505
-3.15	  0.1403921
-3.05	  0.14038838
-2.95	  0.14038372
-2.85	  0.14037783
-2.75	  0.14037044
-2.65	  0.14036113
-2.55	  0.1403494
-2.45	  0.14033464
-2.35	  0.14031605
-2.25	  0.14029266
-2.15	  0.14026321
-2.05	  0.14022617
-1.95	  0.14017953
-1.85	  0.14012083
-1.75	  0.140047
-1.65	  0.13995408
-1.55	  0.13983719
-1.45	  0.13969019
-1.35	  0.13950534
-1.25	  0.13927299
-1.15	  0.13898103
-1.05	  0.13861437
-0.95	  0.13815416
-0.85	  0.137577
-0.75	  0.13685389
-0.65	  0.13594905
-0.55	  0.13481854
-0.45	  0.13340892
-0.35	  0.1316556
-0.25	  0.12948158
-0.15	  0.12679648
-0.05	  0.12349649
0.05	  0.11946592
0.15	  0.11458132
0.25	  0.108719565
0.35	  0.101771414
0.45	  0.09366208
0.55	  0.08437968
0.65	  0.074010305
0.75	  0.062774874
0.85	  0.05105703
0.95	  0.039404962
1.05	  0.028486492
1.15	  0.01898347
1.25	  0.01143516
1.35	  0.0060791853
1.45	  0.0027705699
1.55	  0.0010450874
1.65	  3.1269426E-4
1.75	  7.045647E-5



DATASET #4

Name: Power-Law Fit
Num Points: 32
Info: 

X, Y Data:
-3.95	4.0617704
-3.85	3.6400583
-3.75	3.26213
-3.65	2.92344
-3.55	2.6199145
-3.45	2.3479025
-3.35	2.104132
-3.25	1.885671
-3.15	1.6898916
-3.05	1.514439
-2.95	1.3572026
-2.85	1.2162914
-2.75	1.0900102
-2.65	0.97684014
-2.55	0.8754199
-2.45	0.7845296
-2.35	0.703076
-2.25	0.6300793
-2.15	0.56466144
-2.05	0.5060356
-1.95	0.45349658
-1.85	0.4064124
-1.75	0.36421672
-1.65	0.326402
-1.55	0.29251337
-1.45	0.26214325
-1.35	0.23492628
-1.25	0.21053511
-1.15	0.18867634
-1.05	0.16908707
-0.95	0.15153164
-0.8804234	0.14040415



DATASET #5

Name: 
Num Points: 28
Info: 

X, Y Data:
-0.8804234	0.14040415
-0.85	0.1357989
-0.75	0.12169961
-0.65	0.10906418
-0.55	0.09774061
-0.45	0.08759271
-0.35	0.078498416
-0.25	0.07034834
-0.15	0.06304444
-0.05	0.056498863
0.05	0.05063288
0.15	0.045375932
0.25	0.040664785
0.35	0.036442775
0.45	0.03265911
0.55	0.029268285
0.65	0.026229512
0.75	0.023506239
0.85	0.021065708
0.95	0.018878566
1.05	0.016918503
1.15	0.015161944
1.25	0.013587758
1.35	0.012177012
1.45	0.010912737
1.55	0.009779724
1.65	0.008764346
1.75	0.00785439


