Min Mag,Mean,Standard Deviation,COV
6.0,0.9985092,0.38250262,0.3830737
6.5,0.85908335,0.24489589,0.28506652
7.0,0.7313656,0.2237162,0.30588832
7.5,0.70534897,0.23408279,0.33186805
