Min Mag,Mean,Standard Deviation,COV
6.0,0.9963374,0.31697223,0.31813744
6.5,0.996617,0.30462947,0.30566353
7.0,0.9951272,0.3110771,0.3126003
7.5,0.9896571,0.41427422,0.4186038
