Min Mag,Mean,Standard Deviation,COV
6.0,0.99913067,0.2674531,0.26768583
6.5,0.99908835,0.25519976,0.25543264
7.0,0.99866384,0.27310646,0.27347186
7.5,0.9941193,0.4066374,0.40904284
