Magnitude,Mean,Standard Deviation
10.0,1.9005904,0.9474797
30.0,1.7994764,0.44549847
50.0,1.9217771,0.400843
70.0,1.9618136,0.35348603
90.0,1.992719,0.33485696
110.0,2.029046,0.31470463
130.0,2.0361454,0.3085289
150.0,2.0437746,0.2745492
170.0,2.1121492,0.30135334
190.0,2.2147226,0.30758676
210.0,2.1896136,0.23923837
