Min Mag,Mean,Standard Deviation,COV
6.0,0.9959834,0.3113286,0.3125841
6.5,0.995926,0.30202803,0.30326355
7.0,0.99527407,0.31466356,0.3161577
7.5,0.99031967,0.41065386,0.41466796
