Min Mag,Mean,Standard Deviation,COV
6.0,0.99538016,0.76525396,0.7688057
6.5,0.99415475,0.62285393,0.62651604
7.0,0.9930178,0.5474534,0.55130273
7.5,0.9883333,0.47984013,0.4855044
