Min Mag,Mean,Standard Deviation,COV
6.0,0.99670607,0.41064054,0.41199765
6.5,0.9966139,0.3575105,0.35872516
7.0,0.99605286,0.34783742,0.34921584
7.5,0.99131685,0.42397794,0.42769164
