Min Mag,Mean,Standard Deviation,COV
6.0,0.99290335,0.7564479,0.7618545
6.5,0.99381554,0.61587757,0.61971015
7.0,0.9929056,0.53377557,0.53758943
7.5,0.9951172,0.49209657,0.4945112
