Min Mag,Mean,Standard Deviation,COV
6.0,0.9997468,0.32436335,0.3244455
6.5,0.9997279,0.30696344,0.30704698
7.0,0.99946165,0.3151098,0.31527954
7.5,0.99788886,0.46122992,0.46220568
