Min Mag,Mean,Standard Deviation,COV
6.0,0.9996779,0.41593423,0.41606823
6.5,0.9997046,0.3535445,0.353649
7.0,0.9995112,0.3342328,0.33439627
7.5,0.99820083,0.47015586,0.4710033
