Min Mag,Mean,Standard Deviation,COV
6.0,0.99955904,0.79735047,0.79770225
6.5,0.9994991,0.60738367,0.60768807
7.0,0.999298,0.5010605,0.5014125
7.5,0.99813116,0.47600856,0.4768998
