Min Mag,Mean,Standard Deviation,COV
6.0,0.9997519,0.32219183,0.32227176
6.5,0.99974,0.30614695,0.30622655
7.0,0.99941367,0.31681567,0.31700155
7.5,0.9981257,0.4728927,0.47378072
