Min Mag,Mean,Standard Deviation,COV
6.0,0.999596,0.7852129,0.78553027
6.5,0.99953973,0.6065649,0.6068441
7.0,0.9992336,0.5032602,0.50364625
7.5,0.998261,0.4904007,0.49125502
