Min Mag,Mean,Standard Deviation,COV
6.0,0.9996996,0.4144778,0.41460237
6.5,0.9996912,0.35412577,0.35423517
7.0,0.99941707,0.33694786,0.3371444
7.5,0.9982494,0.48372674,0.48457503
