Magnitude,Mean,Standard Deviation
10.0,2.1706219,1.0109528
30.0,2.099128,0.50383335
50.0,2.229269,0.42199472
70.0,2.314781,0.4009107
90.0,2.385162,0.3978731
110.0,2.4429255,0.39939302
130.0,2.5113783,0.42420295
150.0,2.45949,0.49813876
170.0,2.5262184,0.42792434
190.0,2.565041,0.36305428
210.0,2.6504009,0.3116925
