Min Mag,Mean,Standard Deviation,COV
6.0,0.99872,0.34979594,0.35024425
6.5,0.9985988,0.32144374,0.32189476
7.0,0.9981211,0.31814197,0.31874084
7.5,0.9939174,0.40690094,0.4093911
