Min Mag,Mean,Standard Deviation,COV
6.0,0.9988195,0.28793454,0.28827485
6.5,0.9987467,0.28057384,0.28092593
7.0,0.99801487,0.28709212,0.28766316
7.5,0.9936712,0.39279336,0.3952951
