Min Mag,Mean,Standard Deviation,COV
6.0,0.9981828,0.2788955,0.27940324
6.5,0.9109956,0.20123403,0.22089463
7.0,0.85367346,0.20054565,0.2349208
7.5,0.74784464,0.22952153,0.3069107
