Scenario,Distance (km),Overall Result,Plot File Name,1s Min Criterion,1s Max Criterion,1s GMPE Median,1s Sim Median,1s Sim Std Dev,1s Result,1.1s Min Criterion,1.1s Max Criterion,1.1s GMPE Median,1.1s Sim Median,1.1s Sim Std Dev,1.1s Result,1.2s Min Criterion,1.2s Max Criterion,1.2s GMPE Median,1.2s Sim Median,1.2s Sim Std Dev,1.2s Result,1.3s Min Criterion,1.3s Max Criterion,1.3s GMPE Median,1.3s Sim Median,1.3s Sim Std Dev,1.3s Result,1.5s Min Criterion,1.5s Max Criterion,1.5s GMPE Median,1.5s Sim Median,1.5s Sim Std Dev,1.5s Result,1.7s Min Criterion,1.7s Max Criterion,1.7s GMPE Median,1.7s Sim Median,1.7s Sim Std Dev,1.7s Result,2s Min Criterion,2s Max Criterion,2s GMPE Median,2s Sim Median,2s Sim Std Dev,2s Result,2.2s Min Criterion,2.2s Max Criterion,2.2s GMPE Median,2.2s Sim Median,2.2s Sim Std Dev,2.2s Result,2.4s Min Criterion,2.4s Max Criterion,2.4s GMPE Median,2.4s Sim Median,2.4s Sim Std Dev,2.4s Result,2.6s Min Criterion,2.6s Max Criterion,2.6s GMPE Median,2.6s Sim Median,2.6s Sim Std Dev,2.6s Result,2.8s Min Criterion,2.8s Max Criterion,2.8s GMPE Median,2.8s Sim Median,2.8s Sim Std Dev,2.8s Result,3s Min Criterion,3s Max Criterion,3s GMPE Median,3s Sim Median,3s Sim Std Dev,3s Result
"M6.6, Vertical Strike-Slip with Surface Rupture",20.0,FAIL,bbp_partB_m6p6_vert_ss_surface_20km.png,0.08132775,0.16927306,0.11733115,0.3111149,0.38901275,FAIL,0.072330415,0.15054628,0.10435073,0.253875,0.40075284,FAIL,0.064988516,0.13526508,0.09375861,0.2101,0.39957476,FAIL,0.058894563,0.12258132,0.0849669,0.17936999,0.39981204,FAIL,0.049388528,0.10279575,0.071252584,0.13549,0.40432525,FAIL,0.0420322,0.08774199,0.060639646,0.110825,0.41259703,FAIL,0.034090474,0.071435764,0.04918216,0.08227249,0.44139773,FAIL,0.030241305,0.063314416,0.04362898,0.0688705,0.43979046,FAIL,0.027108068,0.056709155,0.039108675,0.058447495,0.43272662,FAIL,0.024513254,0.05124317,0.03536515,0.049484,0.42549905,PASS,0.022332808,0.046653308,0.032219432,0.042239,0.41921008,PASS,0.020477558,0.04275056,0.02954287,0.03608598,0.41377524,PASS
"M6.6, Vertical Strike-Slip with Surface Rupture",50.0,FAIL,bbp_partB_m6p6_vert_ss_surface_50km.png,0.032854773,0.068382904,0.047399417,0.094905496,0.40818748,FAIL,0.029370215,0.06113025,0.042372264,0.07885199,0.42619854,FAIL,0.026512789,0.055182893,0.03824987,0.06842498,0.43804324,FAIL,0.02413036,0.05022418,0.03481275,0.059548482,0.43912634,FAIL,0.02039189,0.04244305,0.029419279,0.045279,0.44401982,FAIL,0.017372187,0.03615793,0.025062768,0.035907492,0.45135316,PASS,0.014108406,0.0293648,0.02035413,0.026484998,0.41892228,PASS,0.012503285,0.026023949,0.018038427,0.022663,0.42776415,PASS,0.011197924,0.02330701,0.016155189,0.019753499,0.43825367,PASS,0.0101178,0.021058874,0.014596899,0.017460996,0.45736495,PASS,0.009210873,0.019171227,0.013288482,0.0155425,0.46406037,PASS,0.008439771,0.017566279,0.012176016,0.013794,0.46180025,PASS
"M6.6, Vertical Strike-Slip with Surface Rupture",100.0,FAIL,bbp_partB_m6p6_vert_ss_surface_100km.png,0.015680334,0.03263656,0.022621939,0.05858399,0.42202187,FAIL,0.014121177,0.029391378,0.020372551,0.0492035,0.43360516,FAIL,0.0128335515,0.026711356,0.018514901,0.04138299,0.43718794,FAIL,0.011752993,0.024462316,0.016955985,0.034925498,0.430888,FAIL,0.010042855,0.020902887,0.014488776,0.025373496,0.40604863,FAIL,0.0085824765,0.0178633,0.012381896,0.019703496,0.40209755,FAIL,0.00699842,0.014566295,0.010096586,0.0143639995,0.4080193,PASS,0.00620169,0.012908006,0.008947148,0.012177988,0.40547138,PASS,0.0055538034,0.011559514,0.008012445,0.0107335,0.41729605,PASS,0.005017747,0.010443783,0.007239079,0.009412999,0.43561214,PASS,0.0045676776,0.009507023,0.006589766,0.00839595,0.45854145,PASS,0.004185036,0.008710604,0.0060377307,0.0074651493,0.48015502,PASS
