
X-Axis: Log10 Interevent Time (years)
Y-Axis: Probability Density (1/yr)
Number of Data Sets: 5


DATASET #1

     Name: Simulated
   Points: 57
     Info: 

Data[x,y]:
-3.95	  60.483383
-3.85	  48.04366
-3.75	  25.441624
-3.65	  31.576563
-3.55	  29.0953
-3.45	  16.73571
-3.35	  12.660616
-3.25	  8.5481825
-3.15	  8.78714
-3.05	  5.7108054
-2.95	  5.54431
-2.85	  5.4049115
-2.75	  4.4522843
-2.65	  2.0209
-2.55	  2.3075583
-2.45	  1.115714
-2.35	  1.3293647
-2.25	  1.2068021
-2.15	  0.47929853
-2.05	  0.88834745
-1.95	  0.83164656
-1.85	  0.60054576
-1.75	  0.63604057
-1.65	  0.56837815
-1.55	  0.44144592
-1.45	  0.3347142
-1.35	  0.329176
-1.25	  0.30170053
-1.15	  0.3315148
-1.05	  0.29505828
-0.95	  0.24445368
-0.85	  0.2502274
-0.75	  0.23056471
-0.65	  0.27155843
-0.55	  0.23777883
-0.45	  0.233503
-0.35	  0.19750561
-0.25	  0.20565921
-0.15	  0.18013635
-0.05	  0.17449683
0.05	  0.16582528
0.15	  0.14933571
0.25	  0.14024696
0.35	  0.13590552
0.45	  0.10975951
0.55	  0.0921261
0.65	  0.07653342
0.75	  0.05988756
0.85	  0.04369605
0.95	  0.029505827
1.05	  0.015902089
1.15	  0.008908095
1.25	  0.0038798477
1.35	  0.0016040894
1.45	  4.1134734E-4
1.55	  1.0360201E-4
1.65	  6.330308E-6



DATASET #2

Name: Mean=4.05
Num Points: 2
Info: 

X, Y Data:
0.6070325	  6.3095736E-6
0.6070325	  100.0



DATASET #3

     Name: Poisson
   Points: 57
     Info: 

Data[x,y]:
-3.95	  0.24716237
-3.85	  0.24716054
-3.75	  0.24715824
-3.65	  0.24715537
-3.55	  0.24715173
-3.45	  0.24714714
-3.35	  0.24714139
-3.25	  0.24713413
-3.15	  0.247125
-3.05	  0.24711351
-2.95	  0.24709904
-2.85	  0.24708082
-2.75	  0.2470579
-2.65	  0.24702904
-2.55	  0.24699269
-2.45	  0.24694696
-2.35	  0.24688941
-2.25	  0.24681696
-2.15	  0.24672578
-2.05	  0.24661106
-1.95	  0.2464667
-1.85	  0.24628508
-1.75	  0.24605663
-1.65	  0.24576934
-1.55	  0.24540815
-1.45	  0.24495418
-1.35	  0.24438392
-1.25	  0.2436679
-1.15	  0.24276952
-1.05	  0.24164332
-0.95	  0.24023306
-0.85	  0.23846956
-0.75	  0.23626813
-0.65	  0.23352608
-0.55	  0.23012
-0.45	  0.22590373
-0.35	  0.22070728
-0.25	  0.21433778
-0.15	  0.2065841
-0.05	  0.19722688
0.05	  0.1860569
0.15	  0.17290418
0.25	  0.15768056
0.35	  0.1404356
0.45	  0.121421486
0.55	  0.10115359
0.65	  0.08044311
0.75	  0.06036708
0.85	  0.04214197
0.95	  0.026890902
1.05	  0.015351044
1.15	  0.007637512
1.25	  0.0032083676
1.35	  0.0010951946
1.45	  2.8998157E-4
1.55	  5.624744E-5
1.65	  7.440894E-6



DATASET #4

Name: Power-Law Fit
Num Points: 29
Info: 

X, Y Data:
-3.95	34.673195
-3.85	29.02045
-3.75	24.289268
-3.65	20.329407
-3.55	17.01512
-3.45	14.241157
-3.35	11.919432
-3.25	9.976215
-3.15	8.3498
-3.05	6.9885387
-2.95	5.8492026
-2.85	4.8956113
-2.75	4.0974836
-2.65	3.4294739
-2.55	2.8703692
-2.45	2.402415
-2.35	2.0107512
-2.25	1.6829399
-2.15	1.4085715
-2.05	1.1789331
-1.95	0.9867325
-1.85	0.8258662
-1.75	0.6912259
-1.65	0.57853585
-1.55	0.48421758
-1.45	0.40527594
-1.35	0.3392041
-1.25	0.28390393
-1.1721255	0.24716237



DATASET #5

Name: 
Num Points: 30
Info: 

X, Y Data:
-1.1721255	0.24716237
-1.15	0.23761928
-1.05	0.19888037
-0.95	0.16645706
-0.85	0.13931969
-0.75	0.1166065
-0.65	0.097596236
-0.55	0.08168519
-0.45	0.068368115
-0.35	0.057222113
-0.25	0.047893234
-0.15	0.040085237
-0.05	0.03355017
0.05	0.028080512
0.15	0.023502566
0.25	0.01967096
0.35	0.01646402
0.45	0.013779902
0.55	0.011533375
0.65	0.009653097
0.75	0.00807936
0.85	0.006762188
0.95	0.0056597535
1.05	0.004737048
1.15	0.0039647706
1.25	0.003318397
1.35	0.0027774014
1.45	0.0023246035
1.55	0.0019456252
1.65	0.0016284314


