Min Mag,Mean,Standard Deviation,COV
6.0,1.0032922,0.35518187,0.35401636
6.5,0.84349215,0.24212179,0.28704688
7.0,0.7456132,0.20855354,0.2797074
7.5,0.7414441,0.2330172,0.31427482
