Min Mag,Mean,Standard Deviation,COV
6.0,0.99960816,0.792138,0.7924485
6.5,0.999561,0.6049897,0.6052554
7.0,0.99924254,0.5027616,0.50314265
7.5,0.99815303,0.4952824,0.49619886
