Min Mag,Mean,Standard Deviation,COV
6.0,0.9997537,0.32386422,0.323944
6.5,0.999709,0.3059431,0.30603215
7.0,0.9994335,0.31482562,0.31500408
7.5,0.99763316,0.46970943,0.4708238
