Min Mag,Mean,Standard Deviation,COV
6.0,0.99669784,0.3464166,0.3475643
6.5,0.99628085,0.33127356,0.3325102
7.0,0.99489653,0.34602445,0.34779945
7.5,0.9915641,0.53921413,0.5438016
