Sect Index,Sect Name,RSQSim,UCERF3
191,"Calaveras (Central) 2011 CFM, Subsection 0",7.371794522474207,8.0471363254507
192,"Calaveras (Central) 2011 CFM, Subsection 1",7.3665760162451175,8.046783454629518
193,"Calaveras (Central) 2011 CFM, Subsection 2",7.373823058323902,8.0457899537219
194,"Calaveras (Central) 2011 CFM, Subsection 3",7.395009145977601,8.044712813968706
195,"Calaveras (Central) 2011 CFM, Subsection 4",7.391321461012118,8.05564006512749
196,"Calaveras (Central) 2011 CFM, Subsection 5",7.3858456330413444,8.054666005499879
197,"Calaveras (Central) 2011 CFM, Subsection 6",7.402457339632455,8.05369858332148
198,"Calaveras (Central) 2011 CFM, Subsection 7",7.4079717656072415,8.052720285076857
199,"Calaveras (Central) 2011 CFM, Subsection 8",7.421413127774428,8.051578521617063
200,"Calaveras (Central) 2011 CFM, Subsection 9",7.435101365334577,8.045134783066967
201,"Calaveras (No) 2011 CFM, Subsection 0",7.126342239001063,7.987420816685453
202,"Calaveras (No) 2011 CFM, Subsection 1",7.137360507356358,7.994844436009764
203,"Calaveras (No) 2011 CFM, Subsection 2",7.179371043930127,8.001542851714722
204,"Calaveras (No) 2011 CFM, Subsection 3",7.202794253747903,8.006968025811043
205,"Calaveras (No) 2011 CFM, Subsection 4",7.233687337524231,8.011364088009103
206,"Calaveras (No) 2011 CFM, Subsection 5",7.278735022084384,8.015668682106183
207,"Calaveras (No) 2011 CFM, Subsection 6",7.329975864781082,8.015884251778433
208,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 0",7.284824898395438,8.05173201734052
209,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 1",7.243366974267357,8.05192101729479
210,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 2",7.215572895875629,8.052380928535246
211,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 3",7.264973656353691,8.05277322495118
212,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 4",7.270384539846835,8.053045910958438
213,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 5",7.237398147065835,8.053281521542916
214,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 6",7.224605031255509,8.053491421854822
215,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 7",7.343355845918922,8.053488967083537
216,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 8",7.3660041242933545,7.655284373574936
217,"Calaveras (So) 2011 CFM, Subsection 0",7.292166283015249,8.051149062475266
218,"Calaveras (So) 2011 CFM, Subsection 1",7.291973421829509,8.050606701097312
219,"Calaveras (So) 2011 CFM, Subsection 2",7.292336415633729,8.050004906225844
220,"Calaveras (So) 2011 CFM, Subsection 3",7.312944013286715,8.049286360876721
221,"Calaveras (So) 2011 CFM, Subsection 4",7.307743150026681,8.048566602852839
222,"Calaveras (So) 2011 CFM, Subsection 5",7.313366697389544,8.04803985177684
223,"Calico-Hidalgo, Subsection 0",7.440013575281747,7.446919069238191
224,"Calico-Hidalgo, Subsection 1",7.440013575281747,7.434991869034831
225,"Calico-Hidalgo, Subsection 2",7.4295351953143856,7.428558389371447
226,"Calico-Hidalgo, Subsection 3",7.425123349572609,7.418263313963539
227,"Calico-Hidalgo, Subsection 4",7.422248669770746,7.410653856700741
228,"Calico-Hidalgo, Subsection 5",7.375579078388835,7.39951972124997
229,"Calico-Hidalgo, Subsection 6",7.379537385914376,7.393475929736717
230,"Calico-Hidalgo, Subsection 7",7.401752623735184,7.3900394609654265
231,"Calico-Hidalgo, Subsection 8",7.402352090334015,7.383447820303307
232,"Calico-Hidalgo, Subsection 9",7.376616086285812,7.378646563579957
233,"Calico-Hidalgo, Subsection 10",7.403082385356815,7.375631369196094
234,"Calico-Hidalgo, Subsection 11",7.422050768973746,7.374402611160561
235,"Calico-Hidalgo, Subsection 12",7.423937619180901,7.374938876032219
236,"Calico-Hidalgo, Subsection 13",7.431366234638212,7.3772318628254885
237,"Calico-Hidalgo, Subsection 14",7.4284942600417745,7.381662335914877
238,"Calico-Hidalgo, Subsection 15",7.4313411474892686,7.374940755166891
239,"Calico-Hidalgo, Subsection 16",7.445840150577617,7.359537833803757
240,"Calico-Hidalgo, Subsection 17",7.449910134498989,7.316543334595458
241,"Camp Rock 2011, Subsection 0",7.20423084875799,7.214700924799731
242,"Camp Rock 2011, Subsection 1",7.209103594750944,7.4267295414759475
243,"Camp Rock 2011, Subsection 2",7.250006639224924,7.4255012351438365
244,"Camp Rock 2011, Subsection 3",7.252253216472665,7.427449443145559
245,"Camp Rock 2011, Subsection 4",7.2382933601965025,7.430464910838211
246,"Camp Rock 2011, Subsection 5",7.233512145941156,7.438000681244243
247,"Canada David (Detachment), Subsection 0",7.300789896585127,7.201005783607555
248,"Canada David (Detachment), Subsection 1",7.103235538954934,7.199673465964202
249,"Canada David (Detachment), Subsection 2",7.009602467547713,7.250978806607209
250,"Carlsbad, Subsection 0",7.4067162711188175,7.3866895266929395
251,"Carlsbad, Subsection 1",7.4067162711188175,7.3884085962459185
252,"Carlsbad, Subsection 2",7.811728328056595,7.392867419002578
253,"Carlsbad, Subsection 3",7.811728328056595,7.397685330751424
254,"Carlsbad, Subsection 4",7.795755800822198,7.403014891700598
255,"Carlsbad, Subsection 5",7.798837491296186,7.42341534279528
256,"Carlsbad, Subsection 6",7.805748044824267,7.429796156124612
257,"Carson Range (Genoa), Subsection 0",7.316225641487508,6.963267068010409
258,"Carson Range (Genoa), Subsection 1",7.316388995468002,6.869955005035134
259,"Carson Range (Genoa), Subsection 2",7.3158322141938745,6.86647760673784
260,"Carson Range (Genoa), Subsection 3",7.315996775573138,6.865345863277086
261,"Carson Range (Genoa), Subsection 4",7.315033923531441,6.86647760673784
262,"Carson Range (Genoa), Subsection 5",7.317212542729269,6.869955005035134
263,"Carson Range (Genoa), Subsection 6",7.317212542729269,6.963267068010409
264,"Casmalia 2011 CFM, Subsection 0",7.465760337285752,7.828150896371931
265,"Casmalia 2011 CFM, Subsection 1",7.326992492206924,7.819513233491917
266,"Casmalia 2011 CFM, Subsection 2",7.461457481458035,7.800008039927091
267,"Casmalia 2011 CFM, Subsection 3",7.461457481458035,7.783275331494778
268,"Casmalia 2011 CFM, Subsection 4",7.461457481458035,7.763082293540608
269,"Casmalia 2011 CFM, Subsection 5",7.461457481458035,7.7658391232553425
270,"Casmalia 2011 CFM, Subsection 6",7.461256148437257,7.7573240856527255
271,"Casmalia 2011 CFM, Subsection 7",7.4605420007105305,7.74699078528329
272,"Cedar Mtn-Mahogany Mtn, Subsection 0",7.369356874254406,6.945374201212604
273,"Cedar Mtn-Mahogany Mtn, Subsection 1",7.369356874254406,6.941638441849194
274,"Cedar Mtn-Mahogany Mtn, Subsection 2",7.369356874254406,6.907981684462815
275,"Cedar Mtn-Mahogany Mtn, Subsection 3",7.369356874254406,6.904462537287483
276,"Cedar Mtn-Mahogany Mtn, Subsection 4",7.367469155493448,6.901359755174799
277,"Cedar Mtn-Mahogany Mtn, Subsection 5",7.367469155493448,6.858434438270383
278,"Cedar Mtn-Mahogany Mtn, Subsection 6",7.367469155493448,6.856713057526562
279,"Cedar Mtn-Mahogany Mtn, Subsection 7",7.367469155493448,6.856142800218649
280,"Cedar Mtn-Mahogany Mtn, Subsection 8",7.367469155493448,6.856713057526563
281,"Cedar Mtn-Mahogany Mtn, Subsection 9",7.367469155493448,6.858434438270384
282,"Cedar Mtn-Mahogany Mtn, Subsection 10",7.367469155493448,6.901359755174801
283,"Cedar Mtn-Mahogany Mtn, Subsection 11",7.367469155493448,6.904462537287484
284,"Cedar Mtn-Mahogany Mtn, Subsection 12",7.367469155493448,6.9079816844628175
285,"Cedar Mtn-Mahogany Mtn, Subsection 13",7.367469155493448,6.9416384418491965
286,"Cedar Mtn-Mahogany Mtn, Subsection 14",7.367469155493448,6.945374201212608
287,"Cerro Prieto, Subsection 0",7.425937437343087,7.1624132371579945
288,"Cerro Prieto, Subsection 1",7.425340043653465,7.108721229248565
289,"Cerro Prieto, Subsection 2",7.421118763932335,7.105054937237034
290,"Cerro Prieto, Subsection 3",7.417887278575477,7.101894570836202
291,"Cerro Prieto, Subsection 4",7.410594211652207,7.049058240729893
292,"Cerro Prieto, Subsection 5",7.336260567467292,7.047676082303735
293,"Cerro Prieto, Subsection 6",7.33533637724123,7.047676082303735
294,"Cerro Prieto, Subsection 7",7.333228592400276,7.049058240729893
295,"Cerro Prieto, Subsection 8",7.275954495966919,7.101894570836202
296,"Cerro Prieto, Subsection 9",7.276943311982371,7.105054937237034
297,"Cerro Prieto, Subsection 10",7.27429962042239,7.108721229248565
298,"Cerro Prieto, Subsection 11",7.277653529577692,7.1624132371579945
299,"Channel Islands Thrust, Subsection 0",7.722870232855033,7.537163894067326
300,"Channel Islands Thrust, Subsection 1",7.720467513032911,7.541250163715814
301,"Channel Islands Thrust, Subsection 2",7.721694257640936,7.512316281831807
302,"Channel Islands Thrust, Subsection 3",7.7216645713148875,7.514483017112501
303,"Channel Islands Thrust, Subsection 4",7.721943414121428,7.590990707579191
304,"Channel Islands Thrust, Subsection 5",7.721422794060526,7.592748008144356
305,"Channel Islands Western Deep Ramp, Subsection 0",7.744914630719755,7.550811638470593
306,"Channel Islands Western Deep Ramp, Subsection 1",7.7255371441283875,7.6615721914399355
307,"Channel Islands Western Deep Ramp, Subsection 2",7.724215763413537,7.6581431590544495
308,"Channel Islands Western Deep Ramp, Subsection 3",7.729403553754279,7.6601480206906025
309,"Channel Islands Western Deep Ramp, Subsection 4",7.726214816371369,7.686042624245393
310,"Channel Islands Western Deep Ramp, Subsection 5",7.720264212602832,7.689786614022743
311,"Chino alt 1, Subsection 0",7.287843523500072,7.626132925174306
312,"Chino alt 1, Subsection 1",7.287843523500072,7.621424764716045
313,"Chino alt 1, Subsection 2",7.283862022318504,7.616892120139509
314,"Chino alt 1, Subsection 3",7.324264182456842,7.595007028579918
315,"Chino alt 1, Subsection 4",7.334376545321883,7.584276770866917
316,"Clamshell-Sawpit, Subsection 0",7.490696117018977,7.726663954835766
317,"Clamshell-Sawpit, Subsection 1",7.481577985684599,7.726663954835766
318,"Clayton, Subsection 0",7.069799951603757,7.512698926388728
319,"Clayton, Subsection 1",7.267144012405689,7.509846140779663
320,"Clayton, Subsection 2",7.2679336160218435,7.507801669937615
321,"Cleghorn, Subsection 0",7.696692620299978,8.04591664190315
322,"Cleghorn, Subsection 1",7.752022303614414,8.045877304391372
323,"Cleghorn, Subsection 2",7.7157622610454455,8.041779052695732
324,"Cleghorn, Subsection 3",7.732121424727035,8.025607369753102
325,"Cleghorn Lake, Subsection 0",6.891959221792775,7.162864949641047
326,"Cleghorn Lake, Subsection 1",6.891959221792775,7.137354465411984
327,"Cleghorn Lake, Subsection 2",6.891959221792775,7.13015023381434
328,"Cleghorn Lake, Subsection 3",6.891959221792775,7.111933314173962
329,"Cleghorn Lake, Subsection 4",6.891959221792775,7.1138824088031445
330,"Cleghorn Pass, Subsection 0",6.647497769278513,6.450280007155334
331,"Cleghorn Pass, Subsection 1",6.647497769278513,6.3163796667288725
332,"Cleghorn Pass, Subsection 2",6.647497769278513,6.3163796667288725
333,"Cleghorn Pass, Subsection 3",6.647497769278513,6.450280007155334
334,"Collayami 2011 CFM, Subsection 0",7.811600743782015,6.542992383146815
335,"Collayami 2011 CFM, Subsection 1",7.811600743782015,6.459650135718889
336,"Collayami 2011 CFM, Subsection 2",7.8122436306486485,6.456260210888786
337,"Collayami 2011 CFM, Subsection 3",7.8122436306486485,6.455119696272957
338,"Collayami 2011 CFM, Subsection 4",7.819031432989218,6.456260210888785
339,"Collayami 2011 CFM, Subsection 5",7.816352056543577,6.459650135718889
340,"Collayami 2011 CFM, Subsection 6",7.816349482707878,6.542992383146815
341,"Compton, Subsection 0",7.695646629026146,7.759208163858459
342,"Compton, Subsection 1",7.693098195761584,7.75918734536161
343,"Compton, Subsection 2",7.695218331967026,7.737050608734192
344,"Compton, Subsection 3",7.694551965659969,7.64490462635076
345,"Compton, Subsection 4",7.694896753086878,7.6443382641314
346,"Concord 2011 CFM, Subsection 0",7.190576016729756,7.579185036563858
347,"Concord 2011 CFM, Subsection 1",7.194656875755223,7.57771464713356
348,"Concord 2011 CFM, Subsection 2",7.1583862008634505,7.576133287102045
349,"Contra Costa (Lafayette) 2011 CFM, Subsection 0",6.806649608379666,7.8880384764644065
350,"Contra Costa (Lafayette) 2011 CFM, Subsection 1",6.788542366236433,7.8880384764644065
351,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 0",7.235788762756622,7.940215729000338
352,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 1",7.235788762756622,7.949127145445494
353,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 2",6.880871070274031,7.95519592671322
354,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 3",6.80877326697957,7.9548851033879195
355,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 4",6.803290427789124,7.959990799477454
356,"Coronado Bank alt1, Subsection 0",7.5250864627549365,7.076450094646084
357,"Coronado Bank alt1, Subsection 1",7.539526818356206,7.381791573864993
358,"Coronado Bank alt1, Subsection 2",7.539526818356206,7.380446369491949
359,"Coronado Bank alt1, Subsection 3",7.535758174296382,7.380119611190497
360,"Coronado Bank alt1, Subsection 4",7.535448529483381,7.379309523049808
361,"Coronado Bank alt1, Subsection 5",7.532715653599982,7.378138477967045
362,"Coronado Bank alt1, Subsection 6",7.526170506647738,7.377770922379784
363,"Coronado Bank alt1, Subsection 7",7.526509267932904,7.377520455635571
364,"Coronado Bank alt1, Subsection 8",7.52120986600779,7.377562963834927
365,"Coronado Bank alt1, Subsection 9",7.518362774331329,7.3777346734587494
