Min Mag,Mean,Standard Deviation,COV
6.0,0.99740916,0.49928567,0.50058264
6.5,0.997984,0.40746617,0.40828928
7.0,0.9975478,0.3976605,0.39863804
7.5,0.9935725,0.4663979,0.46941507
