Min Mag,Mean,Standard Deviation,COV
6.0,0.9937467,0.3590271,0.3612863
6.5,0.99428797,0.34314725,0.34511855
7.0,0.9944515,0.36030588,0.3623162
7.5,0.99150646,0.44998464,0.45383936
