Min Mag,Mean,Standard Deviation,COV
6.0,1.0098501,0.40748847,0.40351382
6.5,0.8228839,0.24852577,0.30201802
7.0,0.72416514,0.20473549,0.28271934
7.5,0.6939344,0.2476468,0.3568735
