Scenario,Distance (km),Overall Result,Plot File Name,1s Min Criterion,1s Max Criterion,1s GMPE Median,1s Sim Median,1s Sim Std Dev,1s Result,1.1s Min Criterion,1.1s Max Criterion,1.1s GMPE Median,1.1s Sim Median,1.1s Sim Std Dev,1.1s Result,1.2s Min Criterion,1.2s Max Criterion,1.2s GMPE Median,1.2s Sim Median,1.2s Sim Std Dev,1.2s Result,1.3s Min Criterion,1.3s Max Criterion,1.3s GMPE Median,1.3s Sim Median,1.3s Sim Std Dev,1.3s Result,1.5s Min Criterion,1.5s Max Criterion,1.5s GMPE Median,1.5s Sim Median,1.5s Sim Std Dev,1.5s Result,1.7s Min Criterion,1.7s Max Criterion,1.7s GMPE Median,1.7s Sim Median,1.7s Sim Std Dev,1.7s Result,2s Min Criterion,2s Max Criterion,2s GMPE Median,2s Sim Median,2s Sim Std Dev,2s Result,2.2s Min Criterion,2.2s Max Criterion,2.2s GMPE Median,2.2s Sim Median,2.2s Sim Std Dev,2.2s Result,2.4s Min Criterion,2.4s Max Criterion,2.4s GMPE Median,2.4s Sim Median,2.4s Sim Std Dev,2.4s Result,2.6s Min Criterion,2.6s Max Criterion,2.6s GMPE Median,2.6s Sim Median,2.6s Sim Std Dev,2.6s Result,2.8s Min Criterion,2.8s Max Criterion,2.8s GMPE Median,2.8s Sim Median,2.8s Sim Std Dev,2.8s Result,3s Min Criterion,3s Max Criterion,3s GMPE Median,3s Sim Median,3s Sim Std Dev,3s Result
"M7.2, Reverse, Dip=45",20.0,FAIL,bbp_partB_m7p2_reverse_20km.png,0.06854408,0.14266554,0.09888821,0.25163454,0.46252182,FAIL,0.06163576,0.12828676,0.08892161,0.21800938,0.47044295,FAIL,0.05593875,0.11642918,0.08070256,0.187213,0.47464418,FAIL,0.05116419,0.106491566,0.073814325,0.16150981,0.47104248,FAIL,0.043620903,0.090791196,0.062931664,0.12394998,0.46718982,FAIL,0.037833665,0.07874581,0.05458244,0.097348414,0.45396447,FAIL,0.031449422,0.06545785,0.045371927,0.0711505,0.43624067,FAIL,0.02861319,0.059554603,0.041280106,0.06374295,0.4337198,FAIL,0.026247853,0.054631468,0.03786765,0.059153497,0.43431345,FAIL,0.024245016,0.050462827,0.034978166,0.052379,0.43199477,FAIL,0.02252719,0.046887394,0.032499865,0.047560457,0.43459406,FAIL,0.021037515,0.04378683,0.03035072,0.04338699,0.43475083,PASS
"M7.2, Reverse, Dip=45",50.0,FAIL,bbp_partB_m7p2_reverse_50km.png,0.030369794,0.06321075,0.04381435,0.11038,0.4117059,FAIL,0.027444383,0.057121888,0.039593875,0.09333097,0.3893799,FAIL,0.025020458,0.052076805,0.03609689,0.08055946,0.39480388,FAIL,0.02298017,0.047830213,0.033153377,0.07102554,0.42522022,FAIL,0.019738225,0.04108253,0.02847624,0.05577343,0.4147178,FAIL,0.01716023,0.03571677,0.024756977,0.04576448,0.43961206,FAIL,0.014308575,0.029781424,0.02064291,0.0355285,0.45776153,FAIL,0.01294572,0.027076341,0.01876789,0.03265299,0.45205972,FAIL,0.0118152,0.02482192,0.017205244,0.029005999,0.42633033,FAIL,0.010862611,0.02291419,0.015882906,0.026948463,0.43458956,FAIL,0.010049264,0.021278879,0.014749395,0.024254486,0.43165055,FAIL,0.009346891,0.01986152,0.013766956,0.022212,0.4328664,FAIL
"M7.2, Reverse, Dip=45",100.0,FAIL,bbp_partB_m7p2_reverse_100km.png,0.015215145,0.032720204,0.022509268,0.05721447,0.32584554,FAIL,0.0139268255,0.029720511,0.020482015,0.0524375,0.34140158,FAIL,0.012846173,0.02722279,0.01879113,0.048458498,0.35159662,FAIL,0.011926275,0.025110899,0.017359216,0.0447145,0.37911206,FAIL,0.010442734,0.021735182,0.015065679,0.035327,0.38759142,FAIL,0.009117845,0.019139946,0.013154271,0.027921489,0.38695705,FAIL,0.0076451255,0.016226938,0.011029584,0.021600999,0.37159783,FAIL,0.006871785,0.014790126,0.0100214705,0.018173492,0.35716063,FAIL,0.0062342933,0.013589799,0.009181811,0.016448496,0.36339572,FAIL,0.005700215,0.012571822,0.008471666,0.015185498,0.37155062,FAIL,0.005246615,0.011697433,0.0078632375,0.013662,0.3790469,FAIL,0.0048568286,0.010938149,0.007336147,0.012848996,0.3848351,FAIL
