Min Mag,Mean,Standard Deviation,COV
6.0,0.9966813,0.48138878,0.48299167
6.5,0.99519885,0.37951213,0.381343
7.0,0.9916786,0.37425667,0.37739715
7.5,0.9814672,0.44138673,0.44972134
