Min Mag,Mean,Standard Deviation,COV
6.0,0.9965057,0.8049922,0.80781496
6.5,0.9949447,0.5894234,0.5924183
7.0,0.9928895,0.5225544,0.5262966
7.5,0.98636013,0.5167918,0.52393824
