Min Mag,Mean,Standard Deviation,COV
6.0,0.9848737,0.4772651,0.48459524
6.5,0.8441794,0.23109522,0.27375132
7.0,0.8150274,0.17893018,0.21953884
7.5,0.67982674,0.2225809,0.32740828
