Min Mag,Mean,Standard Deviation,COV
6.0,0.99973106,0.4315866,0.43170267
6.5,0.9997684,0.35947457,0.35955784
7.0,0.99959993,0.33748034,0.3376154
7.5,0.9981977,0.44966617,0.45047808
