Min Mag,Mean,Standard Deviation,COV
6.0,0.9996538,0.7746396,0.7749078
6.5,0.9996412,0.6103175,0.6105366
7.0,0.99926764,0.5121752,0.5125506
7.5,0.99833786,0.49292845,0.49374914
