Min Mag,Mean,Standard Deviation,COV
6.0,0.9997873,0.31924868,0.3193166
6.5,0.99975127,0.3074694,0.30754587
7.0,0.99942553,0.32088244,0.3210669
7.5,0.9975904,0.468957,0.47008973
